,http://dbpedia.org/ontology/<http://purl.org/dc/terms/Jurisdiction>,http://dbpedia.org/ontology/AcademicJournal,http://dbpedia.org/ontology/Activity,http://dbpedia.org/ontology/Actor,http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/AdultActor,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/AmateurBoxer,http://dbpedia.org/ontology/AmericanFootballLeague,http://dbpedia.org/ontology/AmericanFootballPlayer,http://dbpedia.org/ontology/AmericanFootballTeam,http://dbpedia.org/ontology/Amphibian,http://dbpedia.org/ontology/AmusementParkAttraction,http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/Animal,http://dbpedia.org/ontology/Anime,http://dbpedia.org/ontology/Arachnid,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/ArtificialSatellite,http://dbpedia.org/ontology/Artist,http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Asteroid,http://dbpedia.org/ontology/Astronaut,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/AthleticsPlayer,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/AutomobileEngine,http://dbpedia.org/ontology/Award,http://dbpedia.org/ontology/Bacteria,http://dbpedia.org/ontology/Band,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/BaseballLeague,http://dbpedia.org/ontology/BaseballPlayer,http://dbpedia.org/ontology/BaseballTeam,http://dbpedia.org/ontology/BasketballLeague,http://dbpedia.org/ontology/BasketballPlayer,http://dbpedia.org/ontology/BasketballTeam,http://dbpedia.org/ontology/BeautyQueen,http://dbpedia.org/ontology/Beverage,http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/Bird,http://dbpedia.org/ontology/BodyOfWater,http://dbpedia.org/ontology/Bone,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/Boxer,http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Cardinal,http://dbpedia.org/ontology/Cartoon,http://dbpedia.org/ontology/Case,http://dbpedia.org/ontology/Castle,http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/ChartsPlacements,http://dbpedia.org/ontology/Chef,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/ChemicalSubstance,http://dbpedia.org/ontology/City,http://dbpedia.org/ontology/ClassicalMusicArtist,http://dbpedia.org/ontology/ClassicalMusicComposition,http://dbpedia.org/ontology/Cleric,http://dbpedia.org/ontology/ClericalAdministrativeRegion,http://dbpedia.org/ontology/Coach,http://dbpedia.org/ontology/CollegeCoach,http://dbpedia.org/ontology/Colour,http://dbpedia.org/ontology/Comedian,http://dbpedia.org/ontology/Comic,http://dbpedia.org/ontology/ComicsCharacter,http://dbpedia.org/ontology/ComicsCreator,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Conifer,http://dbpedia.org/ontology/Constellation,http://dbpedia.org/ontology/Continent,http://dbpedia.org/ontology/Convention,http://dbpedia.org/ontology/Country,http://dbpedia.org/ontology/Criminal,http://dbpedia.org/ontology/Crustacean,http://dbpedia.org/ontology/CultivatedVariety,http://dbpedia.org/ontology/Currency,http://dbpedia.org/ontology/Cyclist,http://dbpedia.org/ontology/Decoration,http://dbpedia.org/ontology/Device,http://dbpedia.org/ontology/Diocese,http://dbpedia.org/ontology/Disease,http://dbpedia.org/ontology/Dog,http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Economist,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Election,http://dbpedia.org/ontology/Engine,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/ontology/Eukaryote,http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Fashion,http://dbpedia.org/ontology/FashionDesigner,http://dbpedia.org/ontology/Fencer,http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/FilmFestival,http://dbpedia.org/ontology/Fish,http://dbpedia.org/ontology/FloweringPlant,http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/FormulaOneTeam,http://dbpedia.org/ontology/Fungus,http://dbpedia.org/ontology/Game,http://dbpedia.org/ontology/Genre,http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/GolfTournament,http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://dbpedia.org/ontology/Governor,http://dbpedia.org/ontology/GridironFootballPlayer,http://dbpedia.org/ontology/Group,http://dbpedia.org/ontology/Gymnast,http://dbpedia.org/ontology/HistoricBuilding,http://dbpedia.org/ontology/HistoricPlace,http://dbpedia.org/ontology/HockeyTeam,http://dbpedia.org/ontology/Holiday,http://dbpedia.org/ontology/Horse,http://dbpedia.org/ontology/HorseRace,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/Hotel,http://dbpedia.org/ontology/IceHockeyLeague,http://dbpedia.org/ontology/IceHockeyPlayer,http://dbpedia.org/ontology/InformationAppliance,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/Insect,http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/Journalist,http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/LegalCase,http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/Location,http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Magazine,http://dbpedia.org/ontology/Mammal,http://dbpedia.org/ontology/Manga,http://dbpedia.org/ontology/MartialArtist,http://dbpedia.org/ontology/MeanOfTransportation,http://dbpedia.org/ontology/MemberOfParliament,http://dbpedia.org/ontology/MetroStation,http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/MilitaryPerson,http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/Model,http://dbpedia.org/ontology/Mollusca,http://dbpedia.org/ontology/Monarch,http://dbpedia.org/ontology/Monument,http://dbpedia.org/ontology/Motorcycle,http://dbpedia.org/ontology/MotorcycleRider,http://dbpedia.org/ontology/MotorsportRacer,http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/MountainRange,http://dbpedia.org/ontology/Municipality,http://dbpedia.org/ontology/Murderer,http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/MusicFestival,http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/NascarDriver,http://dbpedia.org/ontology/NationalFootballLeagueEvent,http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Newspaper,http://dbpedia.org/ontology/Noble,http://dbpedia.org/ontology/Non-ProfitOrganisation,http://dbpedia.org/ontology/OfficeHolder,http://dbpedia.org/ontology/Olympics,http://dbpedia.org/ontology/Opera,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Painter,http://dbpedia.org/ontology/Painting,http://dbpedia.org/ontology/Park,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Philosopher,http://dbpedia.org/ontology/Photographer,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Plant,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/PlayboyPlaymate,http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/Politician,http://dbpedia.org/ontology/Pope,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Prefecture,http://dbpedia.org/ontology/Presenter,http://dbpedia.org/ontology/President,http://dbpedia.org/ontology/PrimeMinister,http://dbpedia.org/ontology/ProgrammingLanguage,http://dbpedia.org/ontology/ProtectedArea,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Race,http://dbpedia.org/ontology/RaceHorse,http://dbpedia.org/ontology/RacingDriver,http://dbpedia.org/ontology/RadioHost,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/RailwayLine,http://dbpedia.org/ontology/RailwayStation,http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/Referee,http://dbpedia.org/ontology/Region,http://dbpedia.org/ontology/Religious,http://dbpedia.org/ontology/ReligiousBuilding,http://dbpedia.org/ontology/Reptile,http://dbpedia.org/ontology/River,http://dbpedia.org/ontology/Road,http://dbpedia.org/ontology/Rocket,http://dbpedia.org/ontology/RollerCoaster,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Royalty,http://dbpedia.org/ontology/RugbyLeague,http://dbpedia.org/ontology/RugbyPlayer,http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/SambaSchool,http://dbpedia.org/ontology/Satellite,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/Scientist,http://dbpedia.org/ontology/Sea,http://dbpedia.org/ontology/Senator,http://dbpedia.org/ontology/SerialKiller,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/ShoppingMall,http://dbpedia.org/ontology/Singer,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/SkiArea,http://dbpedia.org/ontology/SkiResort,http://dbpedia.org/ontology/Skier,http://dbpedia.org/ontology/SoapCharacter,http://dbpedia.org/ontology/SoccerClub,http://dbpedia.org/ontology/SoccerLeague,http://dbpedia.org/ontology/SoccerManager,http://dbpedia.org/ontology/SoccerPlayer,http://dbpedia.org/ontology/SoccerTournament,http://dbpedia.org/ontology/SocietalEvent,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/SpaceStation,http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/Sport,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/SportsManager,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Stadium,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Stream,http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase,http://dbpedia.org/ontology/Swimmer,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionHost,http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/TennisPlayer,http://dbpedia.org/ontology/Theatre,http://dbpedia.org/ontology/TopicalConcept,http://dbpedia.org/ontology/Tournament,http://dbpedia.org/ontology/Town,http://dbpedia.org/ontology/TradeUnion,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/UnitOfWork,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Village,http://dbpedia.org/ontology/Volcano,http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/Wikidata:Q11424,http://dbpedia.org/ontology/Wine,http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/WinterSportPlayer,http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/WorldHeritageSite,http://dbpedia.org/ontology/Wrestler,http://dbpedia.org/ontology/Writer,http://dbpedia.org/ontology/WrittenWork,Armani,Brunello Cucinelli,Chloé,Coco Chanel,Gigliola Cinquetti,Giorgio Armani,Happy Flowers,Happy Sunday,House Gift,Live from E!,Maison Martin Margiela,Malika Ayane,Marc Jacobs,Mood Rings,Moschino,Mother Mother,New Day,Nudie Jeans,Ocean FM,Project Blogger,Rainbow Magic,Sassuolo,The Legendary Siblings,Together Forever,Versace,Wolfgang Tillmans
58b6e8d968f620c42c4b4a0f,0,0,0,0,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,9,0,0,0,3,75,0,0,22,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a10,1,0,0,0,1,0,56,0,0,2,7,0,0,0,0,1,1,0,1,0,0,0,6,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,42,0,0,33,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,9,0,12,0,0,0,1,0,3,12,0,0,11,0,0,0,0,0,0,0,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a12,0,0,2,0,0,0,48,0,4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,22,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,20,0,0,0,1,28,0,0,14,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a15,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,23,0,6,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,50,0,0,0,6,49,0,0,23,0,2,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a16,0,0,0,0,0,0,25,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a17,1,0,0,0,1,0,21,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,1,0,0,11,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,4,0,0,0,37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a18,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,0,0,0,6,70,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b6e8d968f620c42c4b4a19,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
