_id,experiment_id,handle,score
58d3b57068f6200c255c84c6,58d3a95468f6200c2556e84a,LastCallFilms,
58d3b57068f6200c255c84c7,58d3a95468f6200c2556e84a,LeBearGirdle,
58d3b57068f6200c255c84c8,58d3a95468f6200c2556e84a,LeenaVanD,0.9758704789602526
58d3b57068f6200c255c84c9,58d3a95468f6200c2556e84a,Legend_Press,0.9439175885187011
58d3b57068f6200c255c84ca,58d3a95468f6200c2556e84a,LiamDMcNally,0.9501001724724798
58d3b57068f6200c255c84cb,58d3a95468f6200c2556e84a,LiamPieper,0.9756729487226533
58d3b57068f6200c255c84cc,58d3a95468f6200c2556e84a,LibraryBayside,
58d3b57068f6200c255c84cd,58d3a95468f6200c2556e84a,LockTheGate,0.8238792543854695
58d3b57068f6200c255c84ce,58d3a95468f6200c2556e84a,Lorinimus,0.9464676831386468
58d3b57068f6200c255c84cf,58d3a95468f6200c2556e84a,Louise_Swinn,0.9873697292790914
58d3b57068f6200c255c84d0,58d3a95468f6200c2556e84a,LoveOzYA,0.9554322188923511
58d3b57068f6200c255c84d1,58d3a95468f6200c2556e84a,Lowenaffchen,
58d3b57068f6200c255c84d2,58d3a95468f6200c2556e84a,Lumidingo,
58d3b57068f6200c255c84d3,58d3a95468f6200c2556e84a,LyleShelton,0.9778193769247189
58d3b57068f6200c255c84d4,58d3a95468f6200c2556e84a,LynneMcGranger,
58d3b57068f6200c255c84d5,58d3a95468f6200c2556e84a,MADEBallarat,
58d3b57068f6200c255c84d6,58d3a95468f6200c2556e84a,MJWFest,
58d3b57068f6200c255c84d7,58d3a95468f6200c2556e84a,MPavilion,
58d3b57068f6200c255c84d8,58d3a95468f6200c2556e84a,MUSTtheatre,0.906326611735263
58d3b57068f6200c255c84d9,58d3a95468f6200c2556e84a,MacDidster,0.9512689594901399
58d3b57068f6200c255c84da,58d3a95468f6200c2556e84a,MaggieTiojakin,
58d3b57068f6200c255c84db,58d3a95468f6200c2556e84a,ManikRathee,0.8784399669598768
58d3b57068f6200c255c84dc,58d3a95468f6200c2556e84a,MargaretAtwood,
58d3b57068f6200c255c84dd,58d3a95468f6200c2556e84a,MargaretSimons,0.6779563541023788
58d3b57068f6200c255c84de,58d3a95468f6200c2556e84a,MariahCarey,0.9747619577966731
58d3b57068f6200c255c84df,58d3a95468f6200c2556e84a,MarkDiStef,0.9508316267897593
58d3b57068f6200c255c84e0,58d3a95468f6200c2556e84a,MartinFoleyMP,0.9132491269443546
58d3b57068f6200c255c84e1,58d3a95468f6200c2556e84a,MaryWho4810,
58d3b57068f6200c255c84e2,58d3a95468f6200c2556e84a,MatthewCondon2,
58d3b57068f6200c255c84e3,58d3a95468f6200c2556e84a,MatthewNaqvi,0.9877485928592101
58d3b57068f6200c255c84e4,58d3a95468f6200c2556e84a,MayaSchenwar,0.9360603359786008
58d3b57068f6200c255c84e5,58d3a95468f6200c2556e84a,MegMundell,0.9260633699096282
58d3b57068f6200c255c84e6,58d3a95468f6200c2556e84a,MelbLitSalon,0.9328950420664145
58d3b57068f6200c255c84e7,58d3a95468f6200c2556e84a,Melbournalia,0.9181516586322218
58d3b57068f6200c255c84e8,58d3a95468f6200c2556e84a,MelindaButtle,
58d3b57068f6200c255c84e9,58d3a95468f6200c2556e84a,Mia_Timpano,0.9631757717172585
58d3b57068f6200c255c84ea,58d3a95468f6200c2556e84a,MichaelVeitch_,0.8778650364981718
58d3b57068f6200c255c84eb,58d3a95468f6200c2556e84a,MikeySlezak,
58d3b57068f6200c255c84ec,58d3a95468f6200c2556e84a,Milliecate,
58d3b57068f6200c255c84ed,58d3a95468f6200c2556e84a,MmichaelLlucy,0.9854469297132582
58d3b57068f6200c255c84ee,58d3a95468f6200c2556e84a,MondayStory,
58d3b57068f6200c255c84ef,58d3a95468f6200c2556e84a,MrCoreyWhite,
58d3b57068f6200c255c84f0,58d3a95468f6200c2556e84a,MrDenmore,
58d3b57068f6200c255c84f1,58d3a95468f6200c2556e84a,MrHannahleeb,
58d3b57068f6200c255c84f2,58d3a95468f6200c2556e84a,MrSimonTaylor,
58d3b57068f6200c255c84f3,58d3a95468f6200c2556e84a,MsMelDee,0.9402200608103245
58d3b57068f6200c255c84f4,58d3a95468f6200c2556e84a,MsRachyDoodle,
58d3b57068f6200c255c84f5,58d3a95468f6200c2556e84a,NITV,0.930567812170678
58d3b57068f6200c255c84f6,58d3a95468f6200c2556e84a,NaliniHaynes,
58d3b57068f6200c255c84f7,58d3a95468f6200c2556e84a,NaomiAKlein,
58d3b57068f6200c255c84f8,58d3a95468f6200c2556e84a,NateSilver538,
58d3b57068f6200c255c84f9,58d3a95468f6200c2556e84a,NayukaGorrie,0.9906242759315855
58d3b57068f6200c255c84fa,58d3a95468f6200c2556e84a,Neha_Kale,0.9909951655579815
58d3b57068f6200c255c84fb,58d3a95468f6200c2556e84a,NforNihilism,
58d3b57168f6200c255c84fc,58d3a95468f6200c2556e84a,NickFeik,
58d3b57168f6200c255c84fd,58d3a95468f6200c2556e84a,NinaKenwood,0.9711549253151127
58d3b57168f6200c255c84fe,58d3a95468f6200c2556e84a,OffsetJournalVU,0.9518449035991832
58d3b57168f6200c255c84ff,58d3a95468f6200c2556e84a,OmarjSakr,
58d3b57168f6200c255c8500,58d3a95468f6200c2556e84a,OperaAustralia,
58d3b57168f6200c255c8501,58d3a95468f6200c2556e84a,OrdegaF,0.43074867832303476
58d3b57168f6200c255c8502,58d3a95468f6200c2556e84a,OsloDavis,0.9589713341310324
58d3b57168f6200c255c8503,58d3a95468f6200c2556e84a,OverlandJournal,0.9741895619774449
58d3b57168f6200c255c8504,58d3a95468f6200c2556e84a,PGR912,0.7402196792341218
58d3b57168f6200c255c8505,58d3a95468f6200c2556e84a,PINKYFANG,0.9900081229915748
58d3b57168f6200c255c8506,58d3a95468f6200c2556e84a,PPantsdown,
58d3b57168f6200c255c8507,58d3a95468f6200c2556e84a,P_Gooding,
58d3b57168f6200c255c8508,58d3a95468f6200c2556e84a,PatsKarvelas,0.842294054221588
58d3b57168f6200c255c8509,58d3a95468f6200c2556e84a,PaulineHansonOz,
58d3b57168f6200c255c850a,58d3a95468f6200c2556e84a,PenmanshipAU,
58d3b57168f6200c255c850b,58d3a95468f6200c2556e84a,People4Bernie,
58d3b57168f6200c255c850c,58d3a95468f6200c2556e84a,PhilipPatston,
58d3b57168f6200c255c850d,58d3a95468f6200c2556e84a,PixarInsideOut,0.8828644049404674
58d3b57168f6200c255c850e,58d3a95468f6200c2556e84a,PlaidCushion,
58d3b57168f6200c255c850f,58d3a95468f6200c2556e84a,Poeti_Cas,
58d3b57168f6200c255c8510,58d3a95468f6200c2556e84a,PolygonCherub,
58d3b57168f6200c255c8511,58d3a95468f6200c2556e84a,ProBirdRights,
58d3b57168f6200c255c8512,58d3a95468f6200c2556e84a,Prof_David_Hill,
58d3b57168f6200c255c8513,58d3a95468f6200c2556e84a,ProudMumbles,
58d3b57168f6200c255c8514,58d3a95468f6200c2556e84a,Pulpcurry,
58d3b57168f6200c255c8515,58d3a95468f6200c2556e84a,Punters,0.8868414174377263
58d3b57168f6200c255c8516,58d3a95468f6200c2556e84a,QandA,
58d3b57168f6200c255c8517,58d3a95468f6200c2556e84a,Quippingstroupe,
58d3b57168f6200c255c8518,58d3a95468f6200c2556e84a,RMIT_PWE,
58d3b57168f6200c255c8519,58d3a95468f6200c2556e84a,RWAus,0.949694236602228
58d3b57168f6200c255c851a,58d3a95468f6200c2556e84a,RaceForTheWH,0.8401015368527255
58d3b57168f6200c255c851b,58d3a95468f6200c2556e84a,RachelBkr,
58d3b57168f6200c255c851c,58d3a95468f6200c2556e84a,RachelRose88,0.974129173432573
58d3b57168f6200c255c851d,58d3a95468f6200c2556e84a,RaeEarl,0.38272863049183425
58d3b57168f6200c255c851e,58d3a95468f6200c2556e84a,Ranipnews,
58d3b57168f6200c255c851f,58d3a95468f6200c2556e84a,RarrSavage,0.9642572485506633
58d3b57168f6200c255c8520,58d3a95468f6200c2556e84a,RebeccaSky,
58d3b57168f6200c255c8521,58d3a95468f6200c2556e84a,RebeccaStarford,0.9548082146095559
58d3b57168f6200c255c8522,58d3a95468f6200c2556e84a,Recollection_au,
58d3b57168f6200c255c8523,58d3a95468f6200c2556e84a,ReelOzInd,0.6364105278342652
58d3b57168f6200c255c8524,58d3a95468f6200c2556e84a,RhizaPress,
58d3b57168f6200c255c8525,58d3a95468f6200c2556e84a,RjurikDavidson,0.9840768852942424
58d3b57168f6200c255c8526,58d3a95468f6200c2556e84a,RobertHoge,
58d3b57168f6200c255c8527,58d3a95468f6200c2556e84a,RoseIser,
58d3b57168f6200c255c8528,58d3a95468f6200c2556e84a,Rose_HMD,
58d3b57168f6200c255c8529,58d3a95468f6200c2556e84a,Roundballnz,
58d3b57168f6200c255c852a,58d3a95468f6200c2556e84a,RoutineCurator,0.9826536635446044
58d3b57168f6200c255c852b,58d3a95468f6200c2556e84a,RoyalSocietyVic,0.5424755896150901
58d3b57168f6200c255c852c,58d3a95468f6200c2556e84a,Rrrattler,0.966114361583515
58d3b57168f6200c255c852d,58d3a95468f6200c2556e84a,Ruan_Uys,
58d3b57168f6200c255c852e,58d3a95468f6200c2556e84a,SARussellwords,
58d3b57168f6200c255c852f,58d3a95468f6200c2556e84a,SBSNews,0.7843409763557794
58d3b57168f6200c255c8530,58d3a95468f6200c2556e84a,SPRC_UNSW,
58d3b57168f6200c255c8531,58d3a95468f6200c2556e84a,SallyRMelb,
58d3b57168f6200c255c8532,58d3a95468f6200c2556e84a,Sam_Orchard,0.9612102322508033
58d3b57168f6200c255c8533,58d3a95468f6200c2556e84a,SamuelCooney,0.975014705200659
58d3b57168f6200c255c8534,58d3a95468f6200c2556e84a,SaveOurWeekend,0.9842957572518349
58d3b57168f6200c255c8535,58d3a95468f6200c2556e84a,ScarlettEHarris,
58d3b57168f6200c255c8536,58d3a95468f6200c2556e84a,ScribbleCreativ,
58d3b57168f6200c255c8537,58d3a95468f6200c2556e84a,SenatorNash,
58d3b57168f6200c255c8538,58d3a95468f6200c2556e84a,SettingSunFest,
58d3b57168f6200c255c8539,58d3a95468f6200c2556e84a,Shahouley,
58d3b57168f6200c255c853a,58d3a95468f6200c2556e84a,SheaFreshKa,0.9592371473271692
58d3b57168f6200c255c853b,58d3a95468f6200c2556e84a,Shrek1897,
58d3b57168f6200c255c853c,58d3a95468f6200c2556e84a,SidizenKane,
58d3b57168f6200c255c853d,58d3a95468f6200c2556e84a,SimonXIX,
58d3b57168f6200c255c853e,58d3a95468f6200c2556e84a,SimonYatess,0.9327349366939974
58d3b57168f6200c255c853f,58d3a95468f6200c2556e84a,SineadStubbins,0.9685187004433996
58d3b57168f6200c255c8540,58d3a95468f6200c2556e84a,SistersinCrimeA,0.40865242012560665
58d3b57168f6200c255c8541,58d3a95468f6200c2556e84a,SlackHQ,
58d3b57168f6200c255c8542,58d3a95468f6200c2556e84a,SomCelebration,0.9518117181620398
58d3b57168f6200c255c8543,58d3a95468f6200c2556e84a,SometimesMelb,
58d3b57168f6200c255c8544,58d3a95468f6200c2556e84a,SonofBaldwin,
58d3b57168f6200c255c8545,58d3a95468f6200c2556e84a,SookiLounge,
58d3b57168f6200c255c8546,58d3a95468f6200c2556e84a,SpringFarmPS,0.9654362808049541
58d3b57168f6200c255c8547,58d3a95468f6200c2556e84a,SquigglyRick,0.9683531177521599
58d3b57168f6200c255c8548,58d3a95468f6200c2556e84a,StephanieAWood1,0.8983544830063415
58d3b57168f6200c255c8549,58d3a95468f6200c2556e84a,StephensSimon,
58d3b57168f6200c255c854a,58d3a95468f6200c2556e84a,StuartKells,
58d3b57168f6200c255c854b,58d3a95468f6200c2556e84a,SueletteD,
